id,availability,balcony_area,bath_area,bath_full_area,bath_half_area,bedroom_area,building,category,cellar_area,cellar_included,cellar_price_per_sm,city,completed,corridor_area,currency,date_added,date_added_numeric,date_construction_completion,date_reserved,date_reserved_numeric,date_sale_completion,date_sold,date_sold_numeric,developer,dining_area,DOM,energy_efficiency,entity_buyer,entry_area,equipment,exterior_area,first_seen,floor,floor_area,garden_area,internal_buyer,kitchen_area,layout,lee,living_area,living_room_area,orientation,parking_included,parking_indoor_price,parking_outdoor_price,payment_construction,payment_contract,payment_occupancy,permit_regular,phase,price,price_real,stairs_area,storage_area,terrace_area,wardrobe_area,months_till_completed,price_per_sm,price_per_sm_real,total_area,building_id,developer_id,project_id,files,images,bath_count,last_seen,garages,baths
152175,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",D1,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},551.0,,False,{0.00},,{147.11},9/22/2022,1.0,70.54,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,217.65,0.0,553.0,740.0,,,,3/25/2024,,
162491,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 39,{0.00},487.0,,False,{0.00},,{8.94},11/25/2022,9.0,45.29,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,262900.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5804.81,0.0,54.23,0.0,1032.0,1640.0,,,,3/25/2024,,
162478,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 39,{0.00},504.0,,False,{0.00},,{24.41},11/8/2022,5.0,68.27,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,375900.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5506.08,0.0,92.68,0.0,1032.0,1640.0,,,,3/25/2024,,
152398,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",E1 - Angela,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 10,{0.00},551.0,,False,{0.00},,{7.75},9/22/2022,5.0,52.23,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,219300.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4198.74,0.0,59.98,0.0,556.0,744.0,,,,3/25/2024,,
152375,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",E1 - Angela,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 10,{0.00},551.0,,False,{0.00},,{7.75},9/22/2022,6.0,51.91,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,214176.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4125.91,0.0,59.66,0.0,556.0,744.0,,,,3/25/2024,,
246284,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 79,{0.00},181.0,,False,{0.00},,{381.00},9/27/2023,1.0,120.0,{0.00},False,{0.00},LAYOUT_5,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,370000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3083.33,0.0,501.0,,1976.0,3397.0,,,,3/25/2024,,
239893,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 106,{0.00},214.0,,False,{0.00},,{86.62},8/25/2023,4.0,92.09,{0.00},False,{0.00},LAYOUT_4,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,519000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5635.79,0.0,178.71,,541.0,728.0,,,,3/25/2024,,
156510,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 19,{0.00},459.0,,False,{0.00},,{543.00},12/23/2022,1.0,132.7,{0.00},False,{0.00},,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,219000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,1650.34,0.0,675.7,0.0,1016.0,1620.0,,,,3/25/2024,,
151500,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},551.0,,False,{0.00},,{6.80},9/22/2022,6.0,38.6,{0.00},False,{0.00},LAYOUT_1,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,195500.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5064.77,0.0,45.4,0.0,540.0,725.0,,,,3/25/2024,,
246800,RESERVED,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",A,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 24,{0.00},180.0,,False,{0.00},,{13.14},9/28/2023,15.0,57.32,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,70.46,,1000.0,1602.0,,,,3/25/2024,,
246816,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",C,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 24,{0.00},180.0,,False,{0.00},,{10.35},9/28/2023,13.0,44.91,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,55.26,,1000.0,1602.0,,,,3/25/2024,,
246818,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",B,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 24,{0.00},180.0,,False,{0.00},,{29.97},9/28/2023,1.0,49.12,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,79.09,,1000.0,1602.0,,,,3/25/2024,,
246318,RESERVED,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 64,{0.00},181.0,,False,{0.00},,{9.52},9/27/2023,2.0,50.36,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,192000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3812.55,0.0,55.12,,1977.0,3398.0,,,,3/25/2024,,
239890,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 106,{0.00},214.0,,False,{0.00},,{19.29},8/25/2023,2.0,77.7,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,329000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4234.23,0.0,96.99,,541.0,728.0,,,,3/25/2024,,
246808,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",C,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 24,{0.00},180.0,,False,{0.00},,{12.67},9/28/2023,18.0,67.17,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,79.84,,1000.0,1602.0,,,,3/25/2024,,
246813,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",C,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 24,{0.00},180.0,,False,{0.00},,{38.57},9/28/2023,18.0,103.55,{0.00},False,{0.00},LAYOUT_4,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,142.12,,1000.0,1602.0,,,,3/25/2024,,
153883,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 33,{0.00},551.0,,False,{0.00},,{9.03},9/22/2022,1.0,48.85,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,243151.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4977.5,0.0,57.88,0.0,563.0,764.0,,,,3/25/2024,,
206137,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO101.B,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},498.0,,False,{0.00},,{5.54},11/14/2022,3.0,51.97,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,156500.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3011.35,0.0,57.51,,553.0,3197.0,,,,3/25/2024,,
206143,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO101.B,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},421.0,,False,{0.00},,{18.55},1/30/2023,4.0,91.2,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,269900.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2959.43,0.0,109.75,,553.0,3197.0,,,,3/25/2024,,
206176,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO101.B,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},441.0,,False,{0.00},,{25.84},1/10/2023,4.0,60.82,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,214900.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3533.38,0.0,86.66,,553.0,3197.0,,,,3/25/2024,,
164763,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 94,{0.00},521.0,,False,{0.00},,{5.16},10/22/2022,10.0,52.51,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,0.0,0.0,57.67,,559.0,747.0,,,,3/25/2024,,
206160,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO102,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},421.0,,False,{0.00},,{6.72},1/30/2023,2.0,44.01,{0.00},False,{0.00},LAYOUT_1,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,137400.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3122.02,0.0,50.73,,553.0,3197.0,,,,3/25/2024,,
206165,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO102,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},421.0,,False,{0.00},,{8.81},1/30/2023,2.0,52.32,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,155900.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2979.74,0.0,61.13,,553.0,3197.0,,,,3/25/2024,,
158684,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",C1,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 2,{0.00},431.0,,False,{0.00},,{6.00},1/20/2023,4.0,47.0,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,270750.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5760.64,0.0,54.0,0.0,564.0,752.0,,,,3/25/2024,,
206166,RESERVED,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO102,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},451.0,,False,{0.00},,{8.81},12/31/2022,2.0,52.19,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,152400.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2920.1,0.0,61.0,,553.0,3197.0,,,,3/25/2024,,
249933,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},154.0,,False,{0.00},,{0.00},10/24/2023,2.0,49.4,{0.00},False,{0.00},LAYOUT_1,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,246012.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4980.0,0.0,49.4,,540.0,725.0,,,,3/25/2024,,
151478,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},551.0,,False,{0.00},,{6.80},9/22/2022,7.0,25.6,{0.00},False,{0.00},LAYOUT_1,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,165000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,6445.31,0.0,32.4,0.0,540.0,725.0,,,,3/25/2024,,
157743,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 101,{0.00},445.0,,False,{0.00},,{63.00},1/6/2023,1.0,55.0,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,432737.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,7867.95,0.0,118.0,0.0,572.0,763.0,,,,3/25/2024,,
206186,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO102,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},451.0,,False,{0.00},,{32.09},12/31/2022,4.0,95.79,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,294400.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3073.39,0.0,127.88,,553.0,3197.0,,,,3/25/2024,,
249926,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},154.0,,False,{0.00},,{0.00},10/24/2023,2.0,45.4,{0.00},False,{0.00},LAYOUT_1,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,228816.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5040.0,0.0,45.4,,540.0,725.0,,,,3/25/2024,,
206188,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",SO102,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 22,{0.00},451.0,,False,{0.00},,{20.23},12/31/2022,4.0,76.24,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,230400.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,3022.04,0.0,96.47,,553.0,3197.0,,,,3/25/2024,,
155835,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{11.56},12/23/2022,1.0,55.56,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,134990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2429.63,0.0,67.12,0.0,1006.0,1608.0,,,,3/25/2024,,
155836,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{8.53},12/23/2022,1.0,46.7,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,129990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2783.51,0.0,55.23,0.0,1006.0,1608.0,,,,3/25/2024,,
155869,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{14.17},12/23/2022,1.0,67.89,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,154990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2282.96,0.0,82.06,0.0,1006.0,1608.0,,,,3/25/2024,,
155888,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{11.16},12/23/2022,1.0,55.44,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,134990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2434.88,0.0,66.6,0.0,1006.0,1608.0,,,,3/25/2024,,
155856,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{11.48},12/23/2022,1.0,52.97,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,132990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2510.67,0.0,64.45,0.0,1006.0,1608.0,,,,3/25/2024,,
151452,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},551.0,,False,{0.00},,{25.90},9/22/2022,5.0,44.6,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,250000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,5605.38,0.0,70.5,0.0,540.0,725.0,,,,3/25/2024,,
151419,RESERVED,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},551.0,,False,{0.00},,{12.50},9/22/2022,4.0,61.3,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,287280.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4686.46,0.0,73.8,0.0,540.0,725.0,,,,3/25/2024,,
155894,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{4.83},12/23/2022,2.0,53.29,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,144990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2720.77,0.0,58.12,0.0,1006.0,1608.0,,,,3/25/2024,,
249927,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},154.0,,False,{0.00},,{0.00},10/24/2023,2.0,103.0,{0.00},False,{0.00},LAYOUT_3,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,512940.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4980.0,0.0,103.0,,540.0,725.0,,,,3/25/2024,,
151635,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 96,{0.00},551.0,,False,{0.00},,{4.99},9/22/2022,3.0,41.37,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,205000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4955.28,0.0,48.0,0.0,543.0,729.0,,,,3/25/2024,,
155842,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{4.74},12/23/2022,3.0,54.92,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,144990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2640.02,0.0,59.66,0.0,1006.0,1608.0,,,,3/25/2024,,
155848,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 26,{0.00},459.0,,False,{0.00},,{5.18},12/23/2022,3.0,54.85,{0.00},False,{0.00},LAYOUT_2,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,144990.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,2643.39,0.0,60.03,0.0,1006.0,1608.0,,,,3/25/2024,,
151443,AVAILABLE,"{0.00,0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00}","{0.00,0.00,0.00,0.00,0.00}",,,,False,0.0,Random City,False,0.0,,,0.0,,,0.0,,,0.0,Developer 4,{0.00},551.0,,False,{0.00},,{0.00},9/22/2022,5.0,35.5,{0.00},False,{0.00},LAYOUT_1,0.0,{0.00},{0.00},,False,0.0,0.0,0.0,0.0,0.0,False,,162000.0,0.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",0.0,4563.38,0.0,35.5,0.0,540.0,725.0,,,,3/25/2024,,
