date_sold,price,first_seen,last_seen,external_id,floor_area,exterior_area,garden_area,terrace_area,balcony_area,layout,project_name,developer_name
9/19/2023 2:00,,9/19/2023,3/25/2024,d67d31c483002fa806b726fca971a4a7,117.48,{188.02},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/19/2023 2:00,,9/19/2023,3/25/2024,df5d7f0d0f2c7980ac0a3524290c3afa,117.48,{189.32},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/19/2023 2:00,,9/19/2023,3/25/2024,db069e6eeac3e84b66ceb34b7da191ec,117.48,{171.82},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/19/2023 2:00,,9/19/2023,3/25/2024,a67b41f458fb5284adea506dd74735ef,117.48,{190.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/19/2023 2:00,402131.00,8/22/2023,3/25/2024,a2012abc2ad4d991eb4a455b4811b648,87.23,{7.41},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 111,Developer 37
9/19/2023 2:00,,9/19/2023,3/25/2024,a3dfd0d7e3493e2da976b53b58e5ead2,117.48,{193.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/19/2023 2:00,,9/19/2023,3/25/2024,d6fdf04a6056d37a174f47fb76fae673,158.54,{309.26},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/19/2023 2:00,,9/19/2023,3/25/2024,0cf58bfff92b0964f6f5e8b56bb3e437,117.48,{182.02},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 110,Developer 81
9/20/2023 2:00,182700.00,12/23/2022,9/19/2023,aebb9622367dcf5ee2feff4c4d60f270,60.9,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,250000.00,9/22/2022,3/25/2024,40b6fafae98049458a265dd254591be3,52.5,{12.60},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 36,Developer 28
9/20/2023 2:00,285000.00,9/22/2022,3/25/2024,2c25aec134e844d9c06869cdb68e2659,53.1,{13.40},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 36,Developer 28
9/20/2023 2:00,,8/7/2023,3/25/2024,,,,,,,,,
,18c880ed8efdae7dacf1a57116458186,,,"{0.00,0.00,0.00}",,Albetin Dvor byty,Pekné domy,,,,,
9/20/2023 2:00,174300.00,12/23/2022,9/19/2023,e1cecced0139477c04aa1b37c9233a6b,58.1,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,213192.00,12/23/2022,9/19/2023,0043c634b9325da92488ab7fdceeffe1,74.6,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,214500.00,12/23/2022,9/19/2023,e1b82df625b9b03288aca16de24b9a8a,71.5,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 112,Developer 82
9/20/2023 2:00,178500.00,12/23/2022,9/19/2023,b51d79f79606fd96e08dcadb1626e066,59.5,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,152772.00,12/23/2022,9/19/2023,74850f5bf3c4f54271c9028898dfb359,41.2,{22.10},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 112,Developer 82
9/20/2023 2:00,183600.00,12/23/2022,9/19/2023,32a39a2803481ebf1405e1e8d1928792,61.2,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,147228.00,12/23/2022,9/19/2023,42cd52d8d1d144723024a57d4676bfa4,39.0,{22.90},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 112,Developer 82
9/20/2023 2:00,208680.00,12/23/2022,9/19/2023,94cc305f344182c4cb0b601891e50a15,74.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 112,Developer 82
9/20/2023 2:00,199254.00,12/23/2022,9/19/2023,4d9cb431295e8843d130c11370140d8d,58.3,{31.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,183000.00,12/23/2022,9/19/2023,e335735df29ee265ab39a5bdc44e5064,61.0,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 112,Developer 82
9/20/2023 2:00,217872.00,9/22/2022,3/25/2024,ac73cd51f25081e5ead05a6525077bdd,54.57,{7.75},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 51,Developer 38
9/20/2023 2:00,289000.00,8/7/2023,3/25/2024,,,,,,,,,
,3debbc0d39ab2c5a8c4b92df78107df3,,,"{0.00,0.00,0.00}",,Albetin dvor domy,Pekné domy,,,,,
9/21/2023 2:00,304750.00,9/22/2022,3/25/2024,d47f693de4ab8479f0e89c41669a4dec,78.0,{49.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 24,Developer 5
9/21/2023 2:00,309750.00,9/22/2022,3/25/2024,5d9e6c508b721d50a97a679dc764045b,90.0,{5.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 24,Developer 5
9/21/2023 2:00,230948.00,3/3/2023,1/23/2024,4997950b65cbe8c07fa7b8ea026687c3,45.65,{13.17},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
9/22/2023 2:00,287400.00,7/28/2023,9/21/2023,b577dce1b926eab7f41ad08ee2e938b3,74.1,{4.82},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 12,Developer 10
9/22/2023 2:00,112920.00,12/30/2022,3/25/2024,b3e5a3e58df9997014dfa59aa3049bc9,34.2,{3.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 101,Developer 74
9/23/2023 2:00,114000.00,8/7/2023,3/25/2024,6d83e925859b0377e2d037a9cf98bb97,36.04,{3.71},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 83,Developer 58
9/23/2023 2:00,164900.00,8/7/2023,3/25/2024,7c86b71dc627cf3f7c0ccf5d2596ac89,50.96,{229.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 83,Developer 58
9/26/2023 2:00,,12/23/2022,3/25/2024,eb8fe8e2c2c3160b3c750e6a54bb8aac,56.05,{14.39},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,2ee6ff301326b96f83e83656ad81f8e5,90.03,{7.93},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,bc484d2a57f9198d44ac8d3fc9b4878e,2.0,{2.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,5d71c94935d5ba40556e01685983c821,48.6,{17.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,bf892045d6dfcb2497c860af0746232c,48.6,{17.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,164346.00,12/23/2022,3/25/2024,bf062b3318794da3af4225aa3271f59a,39.13,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 113,Developer 83
9/26/2023 2:00,132960.00,7/9/2023,9/25/2023,7697cfc1405e63f566a9f8355ab01876,24.0,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 114,Developer 13
9/26/2023 2:00,234888.00,8/22/2023,9/25/2023,f64aebbefe4908125b0e0f810f142bf4,57.4,{3.94},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 4,Developer 3
9/26/2023 2:00,336642.00,8/22/2023,9/25/2023,ad11a6587bac72ca58d196e7c42ade3c,52.3,{4.94},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 5,Developer 3
9/26/2023 2:00,,12/23/2022,3/25/2024,003db6ab45847d087a964b8a5bd75280,127.69,{26.31},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,900e1f4e124f177327dca1693ffad5e8,56.01,{15.29},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,ab046a7790a079026d7de98ec3abc6b0,94.02,{7.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 113,Developer 83
9/26/2023 2:00,420668.00,12/23/2022,3/25/2024,b2437287f3fb7c53a6ad96c9444b5859,90.03,{7.93},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,4688b5887fab0a59d8a8ed8a14997951,32.93,{9.72},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 113,Developer 83
9/26/2023 2:00,636402.00,12/23/2022,3/25/2024,d19c324f3b302c77c133095cc2763580,127.69,{26.31},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,c476f3fcf65fcdbc15a83129f37fcb71,103.44,{14.88},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 113,Developer 83
9/26/2023 2:00,301123.00,12/23/2022,3/25/2024,18be246f69b76ab37ef67974ab9449b5,56.56,{24.43},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,a5e8bf505a15f179670bc9072ae98620,56.05,{14.39},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,9943675b5ee3e337454c59e73bc910d7,103.06,{22.55},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,c678293d57ef885726eb8eaef32f22ea,94.02,{7.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 113,Developer 83
9/26/2023 2:00,270127.00,12/23/2022,3/25/2024,df63a653c57df80e33d73b11bf3f1308,56.05,{14.39},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,12/23/2022,3/25/2024,a69564ad31647caa29aace5d59e07d01,56.56,{15.29},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 113,Developer 83
9/26/2023 2:00,,9/26/2023,2/2/2024,70245234146af60ecb2e810c12a2597c,44.18,{22.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 81,Developer 11
9/26/2023 2:00,,9/26/2023,2/2/2024,63fc358b3a90c781ec715a54ec96d3bd,47.41,{5.41},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",,Project 81,Developer 11
9/26/2023 2:00,,9/26/2023,2/2/2024,2b6a84d0b260c10dab8386e68b371487,46.98,{58.58},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",,Project 81,Developer 11
9/26/2023 2:00,214900.00,9/26/2023,3/25/2024,e0ac00c17fbd4755e51f3e4c3f83c52d,78.77,{17.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 81,Developer 11
9/26/2023 2:00,,9/26/2023,2/2/2024,bc7aeb62e4ed634bb92489389223edeb,78.6,{174.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 81,Developer 11
9/27/2023 2:00,163754.00,8/22/2023,9/26/2023,4ff415792080ff7c8ea3efe99b5eca59,44.6,{2.41},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 63,Developer 3
9/27/2023 2:00,194900.00,11/16/2022,9/26/2023,572ffca66f02af6edd8daf4835c5a766,71.99,{30.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 10,Developer 8
9/27/2023 2:00,370000.00,9/27/2023,3/25/2024,1b0e670c8cb6aac1a163dd2d84b1a40f,120.0,{382.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 115,Developer 84
9/27/2023 2:00,380000.00,9/27/2023,3/25/2024,221930f7e905797bcbd645e5c59503a1,125.0,{395.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 115,Developer 84
9/27/2023 2:00,380000.00,9/27/2023,3/25/2024,c10a4ed80b17b1fc4db364a9d9fe8d7a,125.0,{395.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 115,Developer 84
9/28/2023 2:00,353750.00,12/23/2022,3/25/2024,40d75eae9fb35377bfa17efa55744ba8,81.0,{36.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 48,Developer 5
9/28/2023 2:00,750962.00,8/22/2023,9/27/2023,63f5353749e2e62616cbf781c6beba8c,102.1,{15.47},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 70,Developer 3
9/28/2023 2:00,208066.00,9/27/2023,9/27/2023,5f9f98ebd11c32aa40a49774756937f6,60.6,{49.20},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 105,Developer 77
9/28/2023 2:00,377904.00,8/22/2023,9/27/2023,3397c546fb887d670bcfc8462cd94229,62.5,{6.84},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 70,Developer 3
9/28/2023 2:00,139500.00,3/22/2023,3/25/2024,e3fe9b34dde72e213f127e48b1fd7ce0,51.95,{6.20},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 13,Developer 11
9/29/2023 2:00,,8/7/2023,3/25/2024,094de6f140143439ef55fd102ab6dd23,72.31,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 87,Developer 62
9/29/2023 2:00,293500.00,10/19/2022,3/25/2024,909184ff62249dbe3dc18c4d4303b5ea,85.98,{5.50},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 14,Developer 12
9/29/2023 2:00,99962.00,12/30/2022,3/25/2024,4b8d7e923cb0793e5a9fed3a91715f91,31.78,{3.60},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 101,Developer 74
9/29/2023 2:00,115650.00,12/30/2022,3/25/2024,625943611242b5325dc908993beec09f,37.5,{3.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 101,Developer 74
9/29/2023 2:00,,8/7/2023,3/25/2024,8c7d6543d33f55ead2f70278285a0202,72.15,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 87,Developer 62
9/29/2023 2:00,,8/7/2023,3/25/2024,5f6cebbbf4f05d8485b6912b36a1b6ee,73.59,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 87,Developer 62
9/29/2023 2:00,,8/7/2023,3/25/2024,f157dcced051ade7d520c7fa81b93844,72.17,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 87,Developer 62
9/29/2023 2:00,,8/7/2023,3/25/2024,6cb976f5f167e259a8b9b3890aa93282,73.49,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 87,Developer 62
9/29/2023 2:00,,8/7/2023,3/25/2024,9ea2d1fda78de03ca3237ed316c632f6,71.69,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 87,Developer 62
9/29/2023 2:00,191760.00,1/5/2023,9/28/2023,3bd34c60e5752cb9f51fd4c15e46e29b,40.19,{10.34},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 64,Developer 1
9/30/2023 2:00,488521.00,1/23/2023,2/28/2024,46b19fffe13b52bf54d12934ac2cdb71,138.21,{54.66},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 34,Developer 6
9/30/2023 2:00,359839.00,8/22/2023,9/29/2023,8056b823937aa7c33f0701a46c43d26d,85.8,{4.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 62,Developer 3
10/1/2023 2:00,238752.00,1/27/2023,6/23/2023,ddd9e1a51994859ba9e356b018cb39cb,52.98,{6.02},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 1,Developer 1
10/2/2023 2:00,188900.00,11/14/2022,3/25/2024,ef8fd40297aa2a510ad1ce22b1619569,69.0,{5.95},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 13,Developer 11
10/2/2023 2:00,109000.00,11/14/2022,3/25/2024,b2dbf7de2dace221e49f090380dfed16,36.97,{5.95},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 13,Developer 11
10/3/2023 2:00,580000.00,12/30/2022,3/25/2024,382a367e4364b3361dc0e7e64ac7d875,105.99,{88.43},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 33,Developer 26
10/3/2023 2:00,,2/13/2023,2/28/2024,643804d3e011ce542980620518ee74c8,59.84,{14.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 33,Developer 26
10/3/2023 2:00,,2/13/2023,2/28/2024,2621c6a3ed19b599f790bedffb2a955e,109.0,{63.20},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 33,Developer 26
10/3/2023 2:00,1760000.00,8/30/2023,3/25/2024,efd24fd81a238ca00acb9e34da1d65bd,,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",,Project 108,Developer 79
10/3/2023 2:00,157320.00,9/22/2022,10/2/2023,c42aeeed34ea518b3958687980edef0c,42.2,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 15,Developer 13
10/3/2023 2:00,190000.00,9/22/2022,10/2/2023,aaf2a8f0a054b12f00e6a39e10a3d7fd,30.66,{0.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 116,Developer 85
10/3/2023 2:00,177667.00,8/25/2023,3/25/2024,c599c96c0f8f3467979a0fa90fef02d2,42.39,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
10/3/2023 2:00,971250.00,9/22/2022,3/11/2024,84b28bd52efb6ef4cb3c465e9a123445,107.56,{10.45},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 7,Developer 5
10/3/2023 2:00,,12/23/2022,3/25/2024,87d34ad84e3d2fbfd010a0231b112b71,100.0,{447.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",,Project 109,Developer 80
10/4/2023 2:00,442200.00,7/15/2023,3/25/2024,2a3b2affb923bbe09d2746ef50efbeb2,77.45,{13.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 49,Developer 10
10/4/2023 2:00,303500.00,7/4/2023,3/25/2024,c40dc9b6e88f32f60f1f4e3471e28b6b,46.6,{10.75},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 49,Developer 10
10/4/2023 2:00,,7/15/2023,10/3/2023,3b466b9cf331f92a85d9f39e7db4ae05,48.0,{12.35},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 49,Developer 10
10/4/2023 2:00,265462.00,8/29/2023,10/3/2023,dddc01d3413ed3682c96d16f5ceb5b63,59.6,{5.40},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 117,Developer 77
10/4/2023 2:00,220750.00,12/23/2022,3/25/2024,3d270ad50d82c1962e678b42819df313,49.0,{5.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 48,Developer 5
10/4/2023 2:00,204754.00,10/7/2022,3/25/2024,72e87beefad79bb3541842b2fbd98c17,42.49,{2.52},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 60,Developer 32
10/5/2023 2:00,220750.00,12/23/2022,3/25/2024,83947b96068277cad963dbe659b45c97,49.0,{5.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 48,Developer 5
10/5/2023 2:00,187130.00,8/11/2023,10/4/2023,075c354614d82b56e393aa23041c57d2,40.19,{10.34},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 64,Developer 1
10/5/2023 2:00,166900.00,8/30/2023,3/25/2024,786906825bab18b9336b6fbf9b16faea,64.86,{3.67},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 83,Developer 58
10/5/2023 2:00,164900.00,8/30/2023,3/25/2024,868f13a5c893bbddf2bd5a2b464f471c,66.27,{2.89},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 83,Developer 58
10/6/2023 2:00,696821.00,1/6/2023,10/5/2023,4e3bb6e3eb0b134d253afd3c1e4a69c5,128.0,{15.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 26,Developer 23
10/6/2023 2:00,673838.00,1/6/2023,10/5/2023,f34bb0fa3a48ca31187cc3a5ec23e42a,128.0,{15.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 26,Developer 23
10/6/2023 2:00,672125.00,1/6/2023,10/5/2023,dd0970ee6a33001dc597735f817208d6,127.0,{15.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 26,Developer 23
10/6/2023 2:00,644627.00,1/6/2023,10/5/2023,bba2aae02b93a2ca69443d5484d6097b,127.0,{11.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 26,Developer 23
10/6/2023 2:00,,1/6/2023,10/5/2023,d9c6db75bcae37d837ffdd3c493bbed4,36.25,{3.05},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1_5,Project 118,Developer 86
10/7/2023 2:00,178800.00,12/15/2022,10/6/2023,52f80e6a7cc1677e5bd2a1cff7ec6bbb,48.9,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 15,Developer 13
10/7/2023 2:00,136680.00,9/22/2022,10/6/2023,20a58dd842b3a61e57e81582d7171b6f,31.0,{2.80},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 15,Developer 13
10/7/2023 2:00,467034.00,9/8/2023,3/5/2024,0eb0c76cdf6009a31abd103ee1effb02,114.64,{50.33},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_5,Project 8,Developer 6
10/7/2023 2:00,,8/18/2023,10/6/2023,59689cd1d530e0348f2f93cb525ad6de,53.07,{10.26},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 12,Developer 10
10/7/2023 2:00,155250.00,1/23/2023,2/28/2024,26398149757e1f1413f89d847050ee20,31.59,{5.47},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 34,Developer 6
10/7/2023 2:00,215422.00,5/15/2023,3/5/2024,143a2bf523483e26039955f2a1a26187,49.22,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
10/7/2023 2:00,183308.00,3/19/2023,3/5/2024,d71c0507ca12f1a3cdaac6d40588ea59,38.56,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 8,Developer 6
10/7/2023 2:00,,9/1/2023,3/5/2024,445c6de4b70f661052a203a9aae95791,49.22,{5.92},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 8,Developer 6
10/9/2023 2:00,284600.00,11/3/2022,3/25/2024,a708dbd6e6baa4ad81414b338afef5d0,52.77,{12.09},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 11,Developer 9
10/10/2023 2:00,394800.00,9/22/2022,2/29/2024,134946eb7f60ab92de26f9a335ab1163,78.0,{7.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 119,Developer 87
10/10/2023 2:00,285600.00,9/22/2022,2/29/2024,96984ea2a40783871cafe094763e8d81,52.31,{22.16},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 119,Developer 87
10/10/2023 2:00,,9/22/2022,2/29/2024,3a32079cdbddf73732337bc5c1f176db,35.24,{7.27},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 119,Developer 87
10/10/2023 2:00,,9/22/2022,2/29/2024,e0d9a56305ad4486c7afe038ed6f63b2,52.31,{7.27},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 119,Developer 87
10/10/2023 2:00,224750.00,12/23/2022,3/25/2024,57d2bfcfd182018660c6a7a6c371fe11,49.0,{5.00},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 48,Developer 5
10/10/2023 2:00,236400.00,12/23/2022,3/15/2024,72309b0d921624b886b0f7e5adc40fe6,51.6,{5.70},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 39,Developer 31
10/10/2023 2:00,549800.00,9/22/2022,3/25/2024,de41ee59ac2f62ef8c5851adb2a6ad31,120.18,{10.69},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 25,Developer 22
10/10/2023 2:00,222000.00,9/22/2022,2/29/2024,e1adcde24870fcecd2f12fa9b48311ff,35.24,{22.15},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_1,Project 119,Developer 87
10/10/2023 2:00,565200.00,9/22/2022,2/29/2024,e06eb4ec4c593c94214f9e7fdb209bd3,87.56,{15.14},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_4,Project 119,Developer 87
10/10/2023 2:00,,9/22/2022,2/29/2024,f36b617cb16443dcae52104dc69c9812,52.31,{7.27},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_2,Project 119,Developer 87
10/10/2023 2:00,,9/22/2022,2/29/2024,9ff279f9be3873bcd5c525e8a7fe66c1,78.0,{7.19},{0.00},"{0.00,0.00}","{0.00,0.00,0.00}",LAYOUT_3,Project 119,Developer 87
